date,actual,counterfactual,cf_lower,cf_upper,episode,excess,outside_band
2022-04-24,108.535,114.1387421472151,49.51332260006949,174.9555335652933,2022 Ukraine,-5.603742147215101,0
2022-04-25,223.4645833333333,162.55718281997162,102.29026785709807,223.55201895918287,2022 Ukraine,60.907400513361694,0
2022-04-26,238.46916666666667,208.3907200818906,150.6556519277193,271.9420552963941,2022 Ukraine,30.07844658477606,0
2022-04-27,222.20916666666668,206.48482746481625,146.43921975589,268.3380481186238,2022 Ukraine,15.724339201850427,0
2022-04-28,230.1520833333333,206.8412075370997,146.27902808818877,266.17956995735096,2022 Ukraine,23.310875796233603,0
2022-04-29,228.0245833333333,174.84287582533008,116.00746098587724,235.90100892307186,2022 Ukraine,53.18170750800323,0
2022-04-30,201.275,169.18100259987776,106.51395653594675,231.21938492168675,2022 Ukraine,32.09399740012225,0
2022-05-01,194.74125,140.51087975504905,80.11150801069286,198.58223008229047,2022 Ukraine,54.23037024495096,0
2022-05-02,219.0225,211.70941141353273,153.12394174832193,270.896808160429,2022 Ukraine,7.3130885864672734,0
2022-05-03,218.15625,192.54397868779756,136.995157278517,251.4142531249027,2022 Ukraine,25.612271312202438,0
2022-05-04,231.29,181.86875908777256,121.54385153641863,240.01405951073102,2022 Ukraine,49.42124091222743,0
2022-05-05,234.485,209.00962502502594,145.73110853378427,272.81785146778054,2022 Ukraine,25.475374974974073,0
2022-05-06,225.35916666666665,200.06963182723982,136.6990197682582,260.98308751628144,2022 Ukraine,25.289534839426835,0
2022-05-07,201.4283333333333,189.92434636888953,130.55146084167237,254.8239930070669,2022 Ukraine,11.503986964443783,0
2022-05-08,171.8175,148.56690381749127,89.57401007273563,207.89061594191443,2022 Ukraine,23.25059618250873,0
2022-05-09,216.81041666666667,183.35946726046507,118.6001745749161,245.98495270604067,2022 Ukraine,33.4509494062016,0
2022-05-10,183.31875,186.25186404425256,126.44726444909294,251.33571691819577,2022 Ukraine,-2.9331140442525623,0
2022-05-11,159.09166666666667,164.55413946412892,102.11394760192724,225.66461827535784,2022 Ukraine,-5.4624727974622544,0
2022-05-12,169.11958333333334,158.3691726652541,96.23934594577028,218.76649218150519,2022 Ukraine,10.75041066807924,0
2022-05-13,168.78791666666666,149.82954810339854,86.33441667323746,212.02886535542535,2022 Ukraine,18.958368563268124,0
2022-05-14,152.96875,145.35871773241414,81.06750952538255,208.21396618222948,2022 Ukraine,7.610032267585865,0
2022-05-15,149.025,128.76272507627544,70.41655087682524,189.22562059690947,2022 Ukraine,20.26227492372456,0
2022-05-16,211.5825,180.57495057780645,116.24887134811054,240.8831435453724,2022 Ukraine,31.007549422193563,0
2022-05-17,225.74916666666664,177.04683763361388,113.40788123316521,240.35086782973414,2022 Ukraine,48.70232903305276,0
2022-05-18,206.9695833333333,183.13636282764793,120.55136153757488,244.9143462909814,2022 Ukraine,23.833220505685375,0
2022-05-19,210.80916666666667,174.0864246473099,108.89473224479863,235.1327861644461,2022 Ukraine,36.72274201935676,0
2022-05-20,209.23458333333332,165.3109221176989,101.36811758573083,228.9862777483935,2022 Ukraine,43.92366121563441,0
2022-05-21,103.36208333333332,157.0108786044682,97.44942319486242,219.30295859818463,2022 Ukraine,-53.64879527113487,0
2022-05-22,166.03208333333333,109.50980039120279,45.144341469634526,172.62932435949566,2022 Ukraine,56.522282942130545,0
2022-05-23,188.13791666666663,185.28263866627844,117.12386345598657,251.21032543955056,2022 Ukraine,2.855278000388182,0
2022-05-24,162.945,164.7884997372784,108.77867365014764,228.4995704443751,2022 Ukraine,-1.843499737278421,0
2022-05-25,177.49625,163.62844037362737,101.13180765260648,226.1459305170329,2022 Ukraine,13.867809626372633,0
2022-05-26,67.93249999999999,142.4315565320577,78.38930245711806,206.72864514040643,2022 Ukraine,-74.49905653205771,1
2022-05-27,46.76541666666666,141.66670238903527,80.80849755373656,209.17940101163111,2022 Ukraine,-94.90128572236861,1
2022-05-28,36.84916666666667,123.00815440022659,57.46812547715479,185.35916078887914,2022 Ukraine,-86.15898773355991,1
2022-05-29,156.335,107.1094508287427,48.08464193120784,173.89285726028317,2022 Ukraine,49.22554917125731,0
2022-05-30,225.99291666666667,176.87704133060305,115.6478291236339,239.20160996477057,2022 Ukraine,49.115875336063624,0
2022-05-31,210.17,209.87690516555452,147.57089409770887,270.66652759215265,2022 Ukraine,0.29309483444546913,0
2022-06-01,215.28916666666663,185.73096127115184,123.68751317663263,253.5180519154474,2022 Ukraine,29.55820539551479,0
2022-06-02,188.8708333333333,183.0486615370979,116.84683462633357,245.41227013368623,2022 Ukraine,5.822171796235409,0
2022-06-03,184.54541666666668,165.54579495650307,101.6619426022706,227.46717900058837,2022 Ukraine,18.99962171016361,0
2022-06-04,162.49333333333334,161.5749171961314,102.47126867699652,230.52680743845482,2022 Ukraine,0.9184161372019446,0
2022-06-05,141.57791666666665,141.58421391031348,78.81342777954201,207.59943814118577,2022 Ukraine,-0.006297243646827155,0
2022-06-06,91.32875,146.3114786016547,81.89860878987716,208.37839727407172,2022 Ukraine,-54.9827286016547,0
2022-06-07,183.88166666666663,161.55294753387565,94.81850801223005,226.57785324867558,2022 Ukraine,22.32871913279098,0
2022-06-08,190.3479166666667,165.60299372920335,104.82656717491818,237.83094258079285,2022 Ukraine,24.744922937463343,0
2022-06-09,185.49166666666667,186.04090094096878,122.60561721267614,248.5767417554269,2022 Ukraine,-0.5492342743021084,0
2022-06-10,185.75458333333333,172.43529386849582,112.56048362159294,239.36549074422285,2022 Ukraine,13.31928946483751,0
2022-06-11,134.70083333333335,159.0268621384028,97.2485520613889,222.80678268925323,2022 Ukraine,-24.326028805069456,0
2022-06-12,116.95583333333332,135.95440917833392,72.83193028568142,205.36858152007198,2022 Ukraine,-18.9985758450006,0
2022-06-13,165.5641666666667,173.7905833239223,108.33830386697858,239.49176560338262,2022 Ukraine,-8.226416657255612,0
2022-06-14,194.9808333333333,169.33779654416713,100.91337671436573,236.049834607536,2022 Ukraine,25.64303678916616,0
2022-06-15,211.8295833333333,174.01535461299878,108.89607297687405,237.62364933150047,2022 Ukraine,37.81422872033451,0
2022-06-16,201.9725,180.9399499085527,117.40089768566813,241.12999575257916,2022 Ukraine,21.03255009144729,0
2022-06-17,255.43125,168.08663656964154,100.62686297807409,230.05828851471097,2022 Ukraine,87.34461343035846,1
2022-06-18,195.395,158.61303978847857,94.06382906505668,219.05245425758872,2022 Ukraine,36.78196021152144,0
2022-06-19,154.65208333333334,126.95792948293203,62.924778857665856,193.04225410390728,2022 Ukraine,27.694153850401307,0
2022-06-20,267.37166666666667,169.36156248198296,106.66014061646675,232.92998711866977,2022 Ukraine,98.01010418468371,1
2022-06-21,288.59375,183.13167703575022,118.9265201769896,249.91729784239885,2022 Ukraine,105.46207296424978,1
2022-06-22,323.34083333333336,172.8961122314418,110.1148721465375,238.90011515738442,2022 Ukraine,150.44472110189156,1
2022-06-23,295.0804166666667,203.5511573664421,134.28237986208623,270.1443504896959,2022 Ukraine,91.52925930022457,1
2022-06-24,274.3,167.42139889778502,104.20109791367123,236.86115953698612,2022 Ukraine,106.87860110221499,1
2022-06-25,240.39291666666668,153.34268731792838,86.90922502316694,219.3856035107242,2022 Ukraine,87.0502293487383,1
2022-06-26,201.67083333333332,143.76931711686447,74.33370654298729,209.44291034505167,2022 Ukraine,57.90151621646885,0
2022-06-27,316.6475,183.343863582184,118.07093216281586,245.89811621334022,2022 Ukraine,133.30363641781597,1
2022-06-28,331.5154166666667,186.45796955472377,116.33357591562314,254.03926867858684,2022 Ukraine,145.0574471119429,1
2022-06-29,315.54291666666666,179.2713488710866,113.31291904417348,250.7608808826017,2022 Ukraine,136.27156779558007,1
2022-06-30,325.4775,180.62594357181766,113.43354331785073,247.96698193842712,2022 Ukraine,144.85155642818236,1
2022-07-01,314.3845833333333,167.52622631146886,101.46830500864812,234.6481351451213,2022 Ukraine,146.85835702186444,1
2022-07-02,218.9225,160.49485204540298,97.92714022200904,227.86796543915943,2022 Ukraine,58.427647954597035,0
2022-07-03,200.10541666666663,132.00986514759614,64.47655155816977,201.22797467377006,2022 Ukraine,68.09555151907048,0
2022-07-04,293.89,172.50900494393233,106.5874881412447,243.1614647330821,2022 Ukraine,121.38099505606766,1
2022-07-05,318.37208333333336,175.7132356211692,110.0590513614991,245.46474932696108,2022 Ukraine,142.65884771216417,1
2022-07-06,303.53541666666666,168.0150294373122,99.37518013463914,232.73732773857344,2022 Ukraine,135.52038722935447,1
2022-07-07,213.21875,169.4865970688558,104.76770693948103,232.23844364442635,2022 Ukraine,43.73215293114421,0
2022-07-08,295.91541666666666,151.32608983339605,86.53573850743405,218.1190890881067,2022 Ukraine,144.5893268332706,1
2022-07-09,148.13750000000002,147.92381483300358,78.24070919315938,215.69933116806035,2022 Ukraine,0.21368516699644147,0
2022-07-10,115.16375,125.09080216154388,59.62623862552136,192.85995087611474,2022 Ukraine,-9.927052161543884,0
2022-07-11,372.595,162.4694495287976,96.9011915885841,232.0349835733739,2022 Ukraine,210.12555047120242,1
2022-07-12,377.66125000000005,204.17467958028087,136.8853192465585,272.83745550888483,2022 Ukraine,173.4865704197192,1
2022-07-13,352.15875,175.38179883805842,102.7345824599706,246.79840539619775,2022 Ukraine,176.77695116194158,1
2022-07-14,367.3779166666666,170.69590495317746,104.05667796704786,239.18955052441942,2022 Ukraine,196.68201171348912,1
2022-07-15,329.92333333333335,160.07151765308762,88.01925490939799,230.2636482985597,2022 Ukraine,169.85181568024572,1
2022-07-16,174.81208333333333,149.52749377346828,79.55235113289015,220.59968145896516,2022 Ukraine,25.284589559865054,0
2022-07-17,221.85666666666663,118.08105093977011,46.98459142019502,189.7533419960893,2022 Ukraine,103.77561572689652,1
2022-07-18,396.0654166666666,176.65820422923522,106.99713251518283,248.37794140384418,2022 Ukraine,219.40721243743135,1
2022-07-19,397.0854166666666,184.3720110777515,119.27518704445076,254.38473207331776,2022 Ukraine,212.71340558891512,1
2022-07-20,332.70458333333335,172.1276394609991,102.06929862859286,242.56676755791682,2022 Ukraine,160.57694387233425,1
2022-07-21,396.73375,160.63807503329164,91.76446333859606,235.28389424260064,2022 Ukraine,236.09567496670834,1
2022-07-22,377.45125,167.31392784198513,93.66737087623335,239.38893515159867,2022 Ukraine,210.13732215801488,1
2022-07-23,324.98541666666665,160.4480505494017,86.04814190217405,232.68062517386917,2022 Ukraine,164.53736611726495,1
2022-07-24,260.62833333333333,142.1667581161478,74.96275707068602,212.68562392398334,2022 Ukraine,118.46157521718553,1
2022-07-25,309.81125000000003,174.61064518701698,107.01465795395117,249.3202939790495,2022 Ukraine,135.20060481298304,1
2022-07-26,316.5729166666667,161.10169415497683,89.15848739625015,236.78719874331696,2022 Ukraine,155.47122251168986,1
2022-07-27,424.4916666666666,161.87380139031742,87.72274337632321,232.80683677878875,2022 Ukraine,262.6178652763492,1
2022-07-28,473.2533333333333,171.94487191843223,98.85521522734744,237.96846400881145,2022 Ukraine,301.30846141490105,1
2022-07-29,438.65,169.0706456960225,101.37582940084656,242.08228617170508,2022 Ukraine,269.5793543039775,1
2022-07-30,380.7741666666666,160.68428131220065,86.21802264020803,235.17933081176906,2022 Ukraine,220.08988535446593,1
2022-07-31,317.79291666666666,160.0733875572342,93.00853597119273,233.63041107850088,2022 Ukraine,157.71952910943244,1
2022-08-01,424.6216666666666,198.48732184115605,122.60062220404717,270.43035817345725,2022 Ukraine,226.13434482551057,1
2022-08-02,380.5125,183.70547586015388,113.59455405731393,259.69798842656036,2022 Ukraine,196.8070241398461,1
2022-08-03,384.82666666666665,173.31952878835196,102.47567583163213,250.50128739944887,2022 Ukraine,211.5071378783147,1
2022-08-04,414.1595833333333,175.1828309561089,99.3236484946192,248.08906577783728,2022 Ukraine,238.9767523772244,1
2022-08-05,380.31125,168.34084347460663,98.15195594083028,242.96181146827843,2022 Ukraine,211.97040652539334,1
2022-08-06,273.80916666666667,158.59421593308636,89.65300678177587,236.98406938981893,2022 Ukraine,115.21495073358031,1
2022-08-07,214.925,135.26889857144675,61.99218485248996,202.2558133585995,2022 Ukraine,79.65610142855326,1
2022-08-08,359.54791666666665,178.76419171131639,106.41395157033227,254.26896042909212,2022 Ukraine,180.78372495535027,1
2022-08-09,344.87208333333336,199.25252057925888,127.80720604441107,281.51274146263506,2022 Ukraine,145.61956275407448,1
2022-08-10,335.08,173.45706112504018,95.38224811394089,246.51152849411903,2022 Ukraine,161.6229388749598,1
2022-08-11,368.1458333333333,175.94880096721263,101.89927084374438,253.33952345841405,2022 Ukraine,192.19703236612068,1
2022-08-12,436.79833333333335,165.9238697482222,93.41251434022907,244.7644264676678,2022 Ukraine,270.87446358511113,1
2022-08-13,377.745,154.74392128252924,82.54885294391926,234.1579658616243,2022 Ukraine,223.00107871747076,1
2022-08-14,330.4558333333333,138.51281493666272,59.8829463640112,211.0107148883804,2022 Ukraine,191.9430183966706,1
2022-08-15,426.6045833333333,173.27311623108704,96.88128685980404,250.32587416390734,2022 Ukraine,253.33146710224628,1
2022-08-16,490.7929166666666,199.11933665790968,123.70023471415966,275.9300258301073,2022 Ukraine,291.6735800087569,1
2022-08-17,551.9525,195.02805077028924,118.1280254664577,268.05572210200614,2022 Ukraine,356.9244492297107,1
2022-08-18,563.76,201.69974141195985,127.50530875690765,285.0479879817086,2022 Ukraine,362.06025858804014,1
2022-08-19,515.0970833333333,192.37457478867796,115.75281111783372,268.15598608431657,2022 Ukraine,322.7225085446554,1
2022-08-20,457.97375000000005,188.9711928524304,114.91439063161789,270.24022902665615,2022 Ukraine,269.00255714756963,1
2022-08-21,364.13208333333336,165.2108094472885,87.61444282611362,247.83063811682254,2022 Ukraine,198.92127388604484,1
2022-08-22,563.81375,196.35102797179712,113.26120817310378,276.8377589378267,2022 Ukraine,367.4627220282029,1
2022-08-23,605.1279166666667,204.89135363449867,129.97442665882136,285.5539136216895,2022 Ukraine,400.236563032168,1
2022-08-24,624.3416666666667,174.9565779897154,94.49251969598895,257.0680756866103,2022 Ukraine,449.3850886769513,1
2022-08-25,599.8304166666667,179.240104838248,103.88058655865731,255.4102853741176,2022 Ukraine,420.5903118284187,1
2022-08-26,699.4416666666666,163.9922477304257,88.56763651056701,242.83567884137426,2022 Ukraine,535.4494189362409,1
2022-08-27,607.8391666666666,179.25077710745472,101.26785118624744,261.66912751848463,2022 Ukraine,428.5883895592119,1
2022-08-28,401.0329166666667,159.86317272794147,86.66587417683041,238.77412834383176,2022 Ukraine,241.16974393872525,1
